t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,cal_x,cal_y,cal_z,cal_q_w,cal_q_x,cal_q_y,cal_q_z,b_w_x,b_w_y,b_w_z,b_a_x,b_a_y,b_a_z
0.0500000000000000027755576,-0.00250028317661082606984668,0.00124998775521567183008353,0.000124979556147460194341289,-0.100006333024610302717683,0.04999090947997521933166,0.00499838141433603562469035,0.999999988138430162543102,-4.29176680739274126028145e-05,-2.42512111702748296525453e-06,0.000147903117004438483181317,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649008441797716949944741,0.01181163422160657998361,-0.00758450988459091843957305,-0.0110958307038844534303523,-0.00845552208965473506285804,-0.00572639534301269941679591
0.0550000000000000002775558,-0.00302530597207334352866104,0.00151242813956972070414675,0.000151220194305314871961732,-0.110002500881543077704272,0.0549849773089292337413525,0.00549785796279353509291576,0.999999982771136886050556,-5.16152028662279120999057e-05,-2.8584249678548574807532e-06,0.00017828467756890960574899,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649005133134111615589301,0.0118116702215073782200605,-0.00758450992155454591092667,-0.0110961253025920105613755,-0.00845574438753268417534592,-0.00572600470661420099527383
0.059999999999999997779554,-0.00360030512878464119611022,0.00179983469578922587045477,0.000179957970362810461013164,-0.119996835131766108051288,0.0599773460056495372194618,0.00599723529164025975085606,0.999999975793925299782927,-6.10507369497496172553591e-05,-3.31154841221750772484677e-06,0.000211362224599128398824094,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649006579697724000216352,0.0118116685830284701141935,-0.00758451056959683934943772,-0.0110956965551788945545386,-0.00845558946542887893138563,-0.00572605773128617885625591
0.065000000000000002220446,-0.00422527084285938530489046,0.00211219844564821237001273,0.000211192369178328932365768,-0.12998908149204269069088,0.0649678227314756384647154,0.00649650582389118148168849,0.99999996692786741192549,-7.12089037815597501214493e-05,-3.78086397680416488669645e-06,0.000247101722260955529528875,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649004778626131786228859,0.0118117223525465806638346,-0.00758457386953077621061237,-0.0110957485008183337482635,-0.00845494665204845133321676,-0.00572590387677346726591487
0.0700000000000000066613381,-0.00490019203985635892761863,0.00244950944954067063516479,0.0002449228383316998059957,-0.139978986022821272339201,0.0699562157736888096115635,0.00699566222501190378840752,0.999999955876433643808809,-8.20744586512701349186039e-05,-4.26277179699598945901212e-06,0.000285469337986018784503878,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649001501683474976006627,0.0118116987447941020755726,-0.007584615042072243538962,-0.0110961956406882781417389,-0.00845438340716617511838571,-0.0057264366900809625382518
0.0749999999999999972244424,-0.00562505637649046274367803,0.0028117568121196348865376,0.000281148789334910583718324,-0.149966295125686988054525,0.074942334549229328022335,0.00749469740228853650160223,0.999999942326454394070367,-9.36322786955013969169975e-05,-4.7536995914308956216591e-06,0.000326431442464361284711699,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649002022162918287828681,0.0118116997581501834146955,-0.0075846065177669836146479,-0.0110962712491854617602449,-0.00845473242669721007647166,-0.00572689168045877397550392
0.0800000000000000016653345,-0.00639985024233233248253105,0.00319892868795435816528516,0.000319869598839472824795133,-0.159950755540962136214134,0.0799259896082133158845551,0.00799360450412037182310598,0.999999925949059620400305,-0.000105867362911980097896388,-5.2501026374533846206318e-06,0.000369954609637094145469655,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649002676460122118057283,0.0118117085945953666226149,-0.00758461592813706748233971,-0.0110961815207451137965666,-0.008453510468301721203499,-0.00572646490778814121896945
0.0850000000000000061062266,-0.00722455876149633979127485,0.00361101228720456940424199,0.000361084609840061547623297,-0.169932114345453244563799,0.0849069926372519462320909,0.00849237691923669310578582,0.999999906400593996380621,-0.000118764832173279806059978,-5.74846374744550120579334e-06,0.000416005616689081039131365,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648999137327205613545722,0.0118117323975913627448486,-0.00758458247549636480761004,-0.0110964792891782310785276,-0.008454002202588873152167,-0.00572656930073957900345638
0.0899999999999999966693309,-0.00809916579431767778840534,0.00404799388131084000863602,0.000404793132874050763572032,-0.179910118950342645671725,0.0898851564625746390913008,0.00899100827583895235994849,0.999999883323510529997691,-0.00013230992924020967826948,-6.24529324603431035034572e-06,0.000464551444041665095863181,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648996982647452938519628,0.0118117012092301045672604,-0.0075845866440405699387961,-0.0110967311931472467634308,-0.00845397401048850194449358,-0.00572671444609721032314997
0.095000000000000001110223,-0.0090236539390192438414573,0.00450985880870007852655457,0.000450994447216577761059636,-0.189884517099222993596896,0.0948602950529587179984148,0.00948949244066979100131753,0.999999856347242199738901,-0.000146488018774859770319841,-6.73712894817138930730069e-06,0.000515559275345469259117792,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648992789587230292647213,0.0118117156590076925748445,-0.00758463303653071456433832,-0.0110969436749397878244627,-0.00845400073040692735804047,-0.00572666475938698408404415
0.100000000000000005551115,-0.00999800453336912794966018,0.00499659148050519367340039,0.000499687802070771088999712,-0.199855056866271724169692,0.0998322235224687742904948,0.00998782351800999064483921,0.999999825089050498050369,-0.000161284587353308035478569,-7.2205361380796339700939e-06,0.000568996497473272101579045,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648996971421676900615427,0.0118116992552452625825365,-0.00758462742073897668027005,-0.0110966024140022861271815,-0.00845430045742435326561193,-0.00572583884126197026342986
0.104999999999999996114219,-0.0110221976563292054646093,0.00550817538629798722493724,0.000550872417752786133413045,-0.209821486654565486640323,0.104800758133006044481306,0.01048599584860484754123,0.999999789154853657713318,-0.000176685243477994730456129,-7.69210754906275643151634e-06,0.000624830700512988049775964,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648998711614094930116847,0.0118116639193947218361425,-0.00758464363125349334132652,-0.0110963220653447110219947,-0.0084541024450997728084678,-0.0057255617689906451381332
0.110000000000000000555112,-0.0120962121296957197252864,0.00604459309983432484941757,0.000604547486871298577794376,-0.219783555194530549892207,0.109765716296671922425077,0.0109840040085211962384015,0.999999748140033117849157,-0.000192675717589771438751842,-8.14846334417263294766943e-06,0.000683029677760762805177608,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648999523113823889586271,0.0118116589384026516446058,-0.00758460721887892468789927,-0.0110960574211828085638976,-0.00845452596405916675936787,-0.00572599270555562787216042
0.115000000000000004996004,-0.0132200255197324704342643,0.00660582628481065897013691,0.000660712175501112814086924,-0.229741011542528350553027,0.114726916577946730368964,0.0114818428079363332033891,0.999999701630218340575595,-0.000209241862079627123725128,-8.58625109772970301826468e-06,0.000743561425714197405875683,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649003981513092843141921,0.0118116024264566348012107,-0.00758457791580205171327878,-0.0110964971099670791504499,-0.0084544748545380184884257,-0.00572556496078580577646644
0.119999999999999995559108,-0.0143936141387971811012036,0.00719185570063097297927035,0.000719365624350549364221519,-0.239693605079573879290677,0.11968417869568620526266,0.0119795072898602177752236,0.999999649202051865692908,-0.000226369651300098624624457,-9.00214577769163808228063e-06,0.000806394144065712367187848,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649008787112728777884962,0.0118115154307776634018401,-0.00758454479116330449600669,-0.0110966934721716727757501,-0.00845458961114933620073497,-0.00572606774306897835929986
0.125,-0.0156169530469618799556342,0.00780266120818331413572233,0.000780506949922272065360562,-0.249641085510185489759749,0.124637323524938184449162,0.0124769927287922237357787,0.999999590423933604199647,-0.000244045181576368035028871,-9.39284972886523066557853e-06,0.000871496235696070549459069,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649010369663821900382272,0.011811507284052089744586,-0.00758457042980815142330098,-0.0110968423836230005441461,-0.00845443189718905578622365,-0.00572604472330333954394055
0.130000000000000004440892,-0.0168900160536277627043589,0.00843822177562488472124524,0.000844135245667246834379294,-0.259583202861362771773912,0.129586173098581586282663,0.0129742946293136349883435,0.999999524856744481660087,-0.00026225467121705254734329,-9.75509265695664201135939e-06,0.000938836306668064390912321,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649010279256741467318603,0.011811507365276904812923,-0.00758460123938146414668271,-0.0110969682881534980473104,-0.00845446714658660593288975,-0.00572542380383387911751969
0.135000000000000008881784,-0.0182127757191353802090905,0.00909851548417493598275296,0.000910249583131500570980232,-0.269519707481692238904003,0.134530550608788629363133,0.0134714087246172713879799,0.999999452054551318802567,-0.00028098446052468974490357,-1.00856316134550013817114e-05,0.0010083831662203823591184,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.0064901123488906318007019,0.0118115212558536058357062,-0.00758454058511748036713884,-0.0110962033064982631969109,-0.00845437741622259535112516,-0.0057256358537063102576159
0.140000000000000013322676,-0.0195852033563705153762502,0.00978351953391454719211051,0.000978849013095374129167503,-0.279450350040578499033472,0.139470280408315328024571,0.0139683309749754781120545,0.999999371565290839924955,-0.000300221011805922217714065,-1.0381250981344196905533e-05,0.00108010582676165592212747,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649008601067144978019607,0.0118114670398078713819956,-0.00758451557185249158193896,-0.0110964625251844233727594,-0.00845380823443398453365116,-0.00572578543868003473488182
0.144999999999999990007993,-0.0210072690323666461109653,0.0104932102495924103185976,0.00104993256670496220260558,-0.289374881527596772290423,0.144405188011619001198227,0.0144650575661477084898898,0.999999282931435251597918,-0.00031995090938138404969282,-1.06387624616379129944849e-05,0.00115397350386471316853465,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.0064901269364830618119333,0.0118114616187511602130034,-0.00758448716362182615707832,-0.0110961645320255229696382,-0.00845364547782699420064301,-0.00572561151092311655663725
0.149999999999999994448885,-0.0224789415699044453633704,0.0112275630864357659627339,0.00112349925659544869031847,-0.299293053251968976802289,0.149335100095807221665112,0.0149615849077290429675058,0.999999185690638836554456,-0.000340160859595293216077472,-1.08550050607327525081921e-05,0.00122995561626102422290996,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649009351979369739776837,0.0118114702225494746373746,-0.00758449987567409635719207,-0.0110961767816242038581231,-0.00845429048794843658598541,-0.0057257474819457521847399
0.154999999999999998889777,-0.0240001885491089549107269,0.0119865526359656665578157,0.00119954807800602778616872,-0.309204616842157331557672,0.154259844501419579598789,0.015457909631440816880521,0.999999079376364896631912,-0.000360837690824752899652894,-1.10268450785741480187074e-05,0.00130802178583536740479054,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649010956379144146599636,0.0118114750588064858216608,-0.00758446161915922369839427,-0.0110962546622410482971555,-0.00845421114064922978037497,-0.00572598001211200267890344
0.160000000000000003330669,-0.0255709763090449862521503,0.0127701526318157679990017,0.00127807800988615351094058,-0.319109324245576253531453,0.159179250233044355944401,0.01595402858936465287365,0.999998963518496375435518,-0.000381968353488761969746074,-1.11511760976301510772104e-05,0.00138814183762071417967132,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649007653475641276691332,0.0118114701963003086021553,-0.00758443607708923252241906,-0.0110953555396940094224245,-0.00845427537546812428448373,-0.00572594013798032736017873
0.165000000000000007771561,-0.0271912699493114286275475,0.0135783359555537684604243,0.00135908801599280066631226,-0.329006927728419329426401,0.164093147459772575880166,0.0164499388521211695191049,0.999998837643924942675255,-0.000403539920056939394477774,-1.12249189726675209239498e-05,0.00147028579979332704730233,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649006791610638213152473,0.0118114809524053499673046,-0.00758446098274873341943403,-0.0110959828916633619633192,-0.00845446037547261004807542,-0.00572629699175086423479364
0.170000000000000012212453,-0.0288610333316349568222314,0.0144110746425047207136538,0.00144257704597849966202117,-0.338897179875599141585241,0.169001367515490191761884,0.0169456377069945353375235,0.999998701277126089692615,-0.000425539585057964266784358,-1.12450218213252218731925e-05,0.0015544239036681044112409,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649008023379981247719117,0.0118114951565567744690144,-0.0075844338943521225418487,-0.0110962125962010636076593,-0.00845467981463032813849168,-0.00572608895034480008812139
0.175000000000000016653345,-0.0305802290814636348881272,0.0152683398875754303830599,0.0015285440364698550837208,-0.348779833590799781539715,0.173903742899013030731581,0.0174411226560041536515211,0.999998553940712797682977,-0.000447954665087729330015531,-1.12084600154797033803433e-05,0.00164052658369414163831712,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649006460294714471875865,0.0118114746815456746892314,-0.00758439809445836127937968,-0.0110964723267075460189091,-0.00845473567539191221686945,-0.00572619527495861913718445
0.179999999999999993338662,-0.0323488185895612484488382,0.0161501020510790467554774,0.00161698791213629299717836,-0.35865464209663827643837,0.178800107274063618811866,0.0179363914139246856394028,0.999998395155975106085577,-0.000470772598817217869347773,-1.11122361733969907078351e-05,0.00172856447745055037505668,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.0064900271261889826493463,0.0118115131797141385827654,-0.00758440460734418741423069,-0.0110961696563582311314544,-0.00845455396793179034253818,-0.00572653887479981828917408
0.184999999999999997779554,-0.0341667620136024835497679,0.0170563306645593118493487,0.00170790758674877829817462,-0.368521358934933873641171,0.18369029546909446115599,0.0184314419062556536510478,0.999998224443400474115151,-0.000493980947000095186975865,-1.09533801526659398681632e-05,0.00181850842564250142659177,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648998269587588213352936,0.0118115338996225508610971,-0.00758446393089929043335173,-0.0110959144753198599847588,-0.00845452743934247200052745,-0.00572623980184455271674748
0.190000000000000002220446,-0.0360340182797699581929152,0.0179869944366133557855925,0.00180130196422826336678791,-0.378379737967082852012624,0.18857414347695819478723,0.0189262722671418234798857,0.999998041323177822015111,-0.000517567392480027129407494,-1.07289490439076491852793e-05,0.00191032947209753369878504,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648994343157150137962885,0.0118115122687325133782332,-0.00758449789191652755382389,-0.0110954671343612906730947,-0.00845447853547201880197726,-0.00572616613061084286928626
0.195000000000000006661338,-0.0379505450843531239035755,0.0189420612587126273307359,0.0018971699396836162743174,-0.388229533374537971734952,0.193451488454426889784799,0.0194208808372455764279518,0.99999784531568580714378,-0.000541519740197711355392252,-1.04360271652552439333814e-05,0.00200399886376208518495856,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648990423333917557102701,0.0118114903722467377844563,-0.00758451875276885435772645,-0.0110954577685893618355095,-0.00845420926648739537445643,-0.00572611834613555217149417
0.20000000000000001110223,-0.0399162988953500746935887,0.0199214982110209395949063,0.00199551040043878654892118,-0.398070499659389454016889,0.19832216872156366305191,0.0199152661615724334287503,0.999997635941963891603734,-0.000565825917197647636387725,-1.00717260575991466729946e-05,0.00209948805069830757991101,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648989736400546694122804,0.0118115652127155877637588,-0.00758454031154792360225336,-0.011095503735466118178099,-0.00845406406958474840318551,-0.00572603234172613852898115
0.205000000000000015543122,-0.0419312349540723536267528,0.020925271568209100059299,0.00209632222704899708054516,-0.40790239164504515922971,0.203186023760947076510774,0.0204094269872510877816829,0.999997412724167533681907,-0.000590473972634610326688798,-9.63318448059184137327246e-06,0.0021967686860810981680503,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648996601951020053722363,0.0118115613945175973453772,-0.00758460725768073454333695,-0.0110953285963228450577978,-0.00845439056134751794335802,-0.00572627553758972129144267
0.209999999999999992228439,-0.0439953072767534231202191,0.0219533468052651621615912,0.00219960429430570911235598,-0.417724964477011462271605,0.208042894216751650393604,0.020903362261268848554252,0.999997175186007836167335,-0.000615452077779868322870982,-9.11756840940737607755472e-06,0.0022958126261954196756232,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00648998123530542155024126,0.0118115488356425428484453,-0.00758461314158655457856595,-0.0110948975176288610472453,-0.00845454124099009711457153,-0.00572613012253531637740789
0.214999999999999996669331,-0.0461084686561612430710788,0.0230056886032998682278805,0.00230535547223017101697851,-0.427537973623767608710722,0.212892621893685213274594,0.0213970711281639518197562,0.99999692285317542950196,-0.00064074852602710914446088,-8.5220710322494936164988e-06,0.0023965919304338354454964,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649007822489622732825554,0.0118115098550907113295061,-0.00758465573841118814030215,-0.0110949296440136582764246,-0.00845420021461448269184391,-0.00572625446996288204465353
0.220000000000000001110223,-0.0482706706632157270253636,0.0240822608553463851643883,0.00241357462705531254990032,-0.437341174877736105219839,0.217735049755786502778676,0.0218905529276757909729056,0.999996655253749477942904,-0.000666351732898102589244815,-7.84391274860348604802077e-06,0.00249907886129433062447069,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649010915087023295549917,0.0118114978758658804858239,-0.00758465001750355163195882,-0.0110942919112580404283896,-0.00845440619133251691774689,-0.00572615173100251857035703
0.225000000000000005551115,-0.0504818636486109445504766,0.0251830266721536147334071,0.00252426062219578920681196,-0.447134324356346368745108,0.222570021925084016167773,0.022383807192354231857534,0.999996371918591031580092,-0.000692250236048084772837174,-7.08034116822606297494839e-06,0.0026032458843783727424348,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649017554809021724598894,0.0118114770264467257993024,-0.00758466744213634816440539,-0.0110944848340307419820583,-0.00845423619440436972805042,-0.00572680144292944930811684
0.230000000000000009992007,-0.0527419967444429788061555,0.0263079483879725024852991,0.00263741231920597545695939,-0.456917178503188525784395,0.227397383680118109205992,0.0228768336451291576238987,0.999996072381722389543768,-0.000718432695270867106157597,-6.22863111086775513128332e-06,0.0027090656683892251274659,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649020995251813840459798,0.0118114937272585495547927,-0.00758467293311897161611768,-0.0110945108184529444422806,-0.00845391987128494767911313,-0.00572754339753340623725419
0.235000000000000014432899,-0.0550510178658437931975556,0.027456987566334731254436,0.00275302857872571212979884,-0.466689494089254475195361,0.232216981454329091105748,0.0233696321968414888470278,0.999995756180691142134265,-0.000744887892503674113944823,-5.28608460672246017829747e-06,0.00281651108513053093779233,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.0064902233225919599146625,0.0118114974297771971323279,-0.00758463719230643637625455,-0.0110945943463239948129084,-0.0084533952655940856196759,-0.00572738523186785628005246
0.239999999999999991118216,-0.0574088737126216205886031,0.0286301050058227028738411,0.00287110826141360629334964,-0.476451028214269711735795,0.237028662834312148222082,0.0238622029437367474957732,0.99999542285692044618628,-0.0007716047318317013122696,-4.25003089759861737300956e-06,0.00292555520950510752897777,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649024063745156157279048,0.0118114951029686023747933,-0.00758462364844216842263425,-0.0110945578003762753555028,-0.00845355242139131900225291,-0.00572769204963851936290853
0.244999999999999995559108,-0.0598155097709080693646477,0.0298272607458308913752631,0.00299165022886770885085506,-0.486201538308107583663542,0.241832276557942760231157,0.0243545461649223166089584,0.999995071956045200600727,-0.000798572239492404420749261,-3.11782643880655875796067e-06,0.00303617131951403529041555,0.20000000000000001110223,0.20000000000000001110223,0.0500000000000000027755576,0.707106781186547461715008,0,0.707106781186547461715008,0,-0.00649021775988754649755474,0.0118114791745717821053185,-0.00758460765101495997669856,-0.0110944428987986617313188,-0.00845377839133532905935287,-0.00572789598867681076788116
