t,a_x,a_y,a_z,w_x,w_y,w_z
0.104999999999999996114219,-2.02850839743140776150199,0.942836723552216704469231,9.95962779165320100105419,-0.0125576290946159459943621,0.00935486626738451024221099,0.0157347735347344204470676
0.110000000000000000555112,-1.90406904758181871883949,1.04334086390967950563891,9.91442479351875327608923,-0.0148855977208201765288331,0.00836245277921416306499136,0.0161333438634035930547839
0.115000000000000004996004,-2.04104191484550989699187,1.06974753056389282335203,9.83346777863802756769473,-0.0146822448217246367963007,0.00737236749711529283646261,0.0133124365483712012864226
0.119999999999999995559108,-2.0151986066347982173852,0.890817614021166770399418,9.9317663116420167312981,-0.0141836387457750928708933,0.0111422408776184287543254,0.0178634038415524040721571
0.125,-1.96211483298844102662883,0.928692942273472987757543,10.0615955774365577468643,-0.0144807504514309504789482,0.0113864493082293429665475,0.0164724415189264408732051
0.130000000000000004440892,-1.93256846827637462915561,0.943498232976357820156466,9.83843864538599177649303,-0.0158940232674890311037608,0.00972449231895583521279036,0.0217235782990442376216844
0.135000000000000008881784,-2.04004248387773534645362,1.08007236623843327905092,9.85251576257939731817714,-0.0132278868096090476691451,0.0146935911721672030072483,0.0181313650013359799195722
0.140000000000000013322676,-2.07070029108859632316353,1.00742579169445356512824,9.93269542971368224471007,-0.0144304339415671240703931,0.017176957829944602268446,0.0204253705102625145173523
0.144999999999999990007993,-1.91311583771402449194454,0.896080157451836778470522,9.88993550233863416565327,-0.0127868383226104696120951,0.0138613594090382652446181,0.0227145249572620368250231
0.149999999999999994448885,-1.98878053537143140161447,0.857380122534359356833988,9.91834911593942258889456,-0.0176400175123699598511706,0.0114116974358298272490542,0.020786027339502747418587
0.154999999999999998889777,-1.99029645746383110349598,1.04495790150013578845289,9.95424776307127778807171,-0.0091330843527787433644427,0.0140041647043531100602642,0.0222195605731409957794842
0.160000000000000003330669,-1.8690952815934962494282,0.893419092702983697051877,9.99766475526678277674364,-0.0163205811045557154514984,0.011343525449202465291143,0.0245263678466723783477832
0.165000000000000007771561,-1.97854178593399709917833,0.98824930191600623974324,9.86469987495740419092272,-0.0142186148360200319273883,0.0152102193809497514276341,0.0261583014883192445376725
0.170000000000000012212453,-1.99442926850070656463743,0.992232992256056545166132,9.98537357941101966218866,-0.0162648335149377550046257,0.00763781837532431350651363,0.0231295827351033107810441
0.175000000000000016653345,-2.0583166107648960263532,1.02619393664205449390181,9.90510809275389370043285,-0.0163637877131505779515486,0.00863746194105987664946245,0.0267164344409845169736606
0.179999999999999993338662,-2.11633378043664999168527,0.921107651711922326143167,9.97099443949834451927927,-0.015454263970317919096864,0.0135209638015888842371703,0.0265134029089002798418306
0.184999999999999997779554,-1.92854316515652746133469,1.00966095822816348537287,9.94380047654370713416938,-0.0142303757400227496449086,0.0129097015909255298515834,0.0320845249942823679267789
0.190000000000000002220446,-2.17723727444677805920037,1.01668466345972929865127,9.91170554703813166952386,-0.0149386201568596065775152,0.00811199923585417988214363,0.0329973013985215765653258
0.195000000000000006661338,-1.92057187958324893095607,0.925610915247164767194477,9.93323482219281395089183,-0.0148515170252201053613383,0.0114636259005715165221195,0.0341415593520596749588236
0.20000000000000001110223,-1.94278290566010047868417,0.867540818572613225967416,9.8418402430264109170821,-0.0145354933782920626300639,0.0092617320995845194009366,0.0308760999482576535546396
0.205000000000000015543122,-2.11736193304403075288178,1.02652597484992713638974,9.91957946505288745697726,-0.0167805854350365629690245,0.00799255309216137521666212,0.0287796478179432532740201
0.209999999999999992228439,-1.91026162787929698616551,0.863907407314422282063049,9.93692279705874170758761,-0.0155872454310862877668864,0.00838621765651066837510275,0.0324384441411456961312787
0.214999999999999996669331,-2.01726724925724765213886,1.0584266393421286611698,10.0450900343879840903583,-0.019455724733572741375065,0.0135710795137604610383075,0.033143156643368379410397
0.220000000000000001110223,-2.03837438431065498534167,0.87145782210894850994265,9.91003332135732506458226,-0.0184908498977784524486268,0.0113992029190917634057234,0.0372459997037832349353614
0.225000000000000005551115,-1.93231062980972034814897,0.972775743808826920400179,9.80843157230907713994839,-0.0179333308453879618216131,0.0137892276456985998778215,0.0311400912139071124606904
0.230000000000000009992007,-1.97046096077931909285041,0.970661294087811099551288,9.88411113029366461546488,-0.0120005583755238582482905,0.0109719591935473984728455,0.0323728024287004423342751
0.235000000000000014432899,-1.93835740828377245392744,1.02590026877884143985398,10.0653745960617779786617,-0.0196113408073728297253968,0.0104680301965448946388548,0.0347631330189834206190191
0.239999999999999991118216,-1.82555780605775219704867,1.00198924045863968501635,9.90260226428693357547672,-0.0157454324893490857362188,0.00925819247597292442619743,0.040485053152647686169896
0.244999999999999995559108,-2.0982898334326458567034,0.97136816045930074459136,9.83241531564065418535847,-0.0184559611755697981771984,0.0117872089899927721956541,0.0373095706360404635870687
0.25,-1.88598971136287674177368,0.835421520079725921092972,9.7988576609865951638767,-0.017150555409038845816605,0.0145807988683150646647135,0.036372132057428605000915
0.255000000000000004440892,-1.98544335941791327826422,1.05660861485472401533059,9.96527763635728192070928,-0.0190953054738004640578097,0.00942211487288615624768884,0.0383186440581895840229443
0.260000000000000008881784,-2.0066111098651822075567,0.860061640442613128954008,9.84844734442383185069048,-0.0199232983646992108106577,0.0116976693267221137223499,0.038028258761008001953563
0.265000000000000013322676,-1.8524954240319315701413,0.978655346469748610438444,9.87781930503057203907247,-0.0190296609595426470529222,0.0109826132923089916926251,0.0390707742948846956099196
0.270000000000000017763568,-1.80115469272491890428967,0.938602265382427192186299,9.90689605843900089610088,-0.0191801192626118444106709,0.012299610225362984233799,0.0383192583056046823242191
0.27500000000000002220446,-1.90752840591155448102256,0.924248622931001517777361,9.83672796710684060883523,-0.0144943336581234288873432,0.0156846331317920840986435,0.0404928146277753614468153
0.280000000000000026645353,-1.90639864875700704160977,1.01470242939097676782012,9.99801915191637569080285,-0.0196565772173862077232265,0.0136203303461910011501468,0.0425623163236002258202895
0.285000000000000031086245,-1.98247751294474960914727,0.9591617879997578199891,9.77162240628340050818679,-0.0198735962879774581690828,0.0135535380197373198085664,0.0400787352585977585395227
0.289999999999999980015986,-1.99221741529471230158777,0.927760753700015539102708,10.0541289716814326027361,-0.0163764912554508722253299,0.0135003808583902262796528,0.0395725459157096198792303
0.294999999999999984456878,-1.89590076721175360141558,0.869697813999825819486489,9.86052214997006970520488,-0.0164977770040762375391985,0.0144141635424866656339793,0.043094159334207293721164
0.29999999999999998889777,-1.89307827982501519770153,0.927807034572718403175884,9.83539646872782213904429,-0.0130819032373768358301636,0.0112516285936850070348303,0.0396673399653655958663201
0.304999999999999993338662,-1.93888828475373098392254,0.980476710144828067505784,9.91927619201430132989117,-0.0190360319919685196110581,0.0153203577608654120667531,0.0419196119570014874566866
0.309999999999999997779554,-1.95524752428045411889457,0.956711921129098308291816,10.0166969511635901568525,-0.0158560505311341401468717,0.0148513441052052774793424,0.0415634510666390427635619
0.315000000000000002220446,-1.88783253319759203314732,0.814036846591508989057218,9.88291181147580921617646,-0.0196471991803812418009301,0.0149489734067925327670734,0.0477736049579837174228203
0.320000000000000006661338,-1.90691532078532133276383,0.838563967492146900006844,9.82969964338602153475222,-0.0193555627814680705767181,0.00932220288106347730328061,0.0469964765963577640883742
0.32500000000000001110223,-1.9789207280970275704135,0.793798659218487245858853,9.86599686028142563998244,-0.0185201985472674586497011,0.0172127624599788218995311,0.0465811227983579656530821
0.330000000000000015543122,-1.80117758783422132751184,0.850748169537110854321327,9.82822837667765725200297,-0.0148535065860597535053467,0.00892178775693514003464202,0.0446020930416460778533683
0.335000000000000019984014,-1.99015959496133176820365,0.928377491745111194099138,9.89186470487714686328218,-0.0213685698076870912720526,0.0186135201336335258381904,0.044703302199991697130077
0.340000000000000024424907,-2.01699989162062331971015,0.86021069021134854981625,9.8170489255053841048948,-0.0164275930977467177207529,0.0153447684384664644746676,0.0509117469650171433626085
0.345000000000000028865799,-1.9888707030185681645662,0.899043832239382223470159,9.90555261112175600146657,-0.019709941005143605946559,0.0117979644066281454117817,0.0448662906493613178326996
0.350000000000000033306691,-1.9941756876334466586087,0.781163336717978107337501,9.90633880808677957929831,-0.0234587266485169407270739,0.0137966928666927255570096,0.0509481290492339450315384
0.354999999999999982236432,-1.88221631398821243053021,0.993796610529910862119607,9.9740573625827657622267,-0.0128262429651719994661008,0.0124496146283836397333777,0.0456338249517119834419709
0.359999999999999986677324,-2.0829232948102154310277,0.893719814759345032584292,9.82199021877738154273629,-0.01143564204258119484936,0.0108527338809749716169728,0.0479789759164760062915001
0.364999999999999991118216,-1.90211219195596004105653,0.845451634906282500914187,9.91371213057617417518941,-0.0182342865492584917108676,0.0164545234168766325855149,0.0525289203454020539596492
0.369999999999999995559108,-1.99641899034259040490724,0.835258161392120945798467,9.87245723229190907943575,-0.0168651673068251906073556,0.0139853369309515529472776,0.0478820308819098636177181
0.375,-1.85359698852272991587142,0.862631382269862356793055,9.91647362421015188260753,-0.0175405940557317799322057,0.0137615197219204607459453,0.0485274243333809196521145
0.380000000000000004440892,-1.93339402122306536213614,0.869616014595105735196512,9.86495822773719410747617,-0.015449261795956807999386,0.0140779151159997478748309,0.0491130631337795553470471
0.385000000000000008881784,-1.79218378274206835421012,0.875922098628673873044193,9.99863987847498947303393,-0.01851573067715379591891,0.0137235532765705714464133,0.0538879220658340790661711
0.390000000000000013322676,-1.82516868124481845825358,0.7313785104135084313981,9.81284412585807253037729,-0.0190288701370791950295835,0.0117037615443185156333117,0.050965888893343767873656
0.395000000000000017763568,-1.80084904656401567635271,0.958867820286154914910526,9.95531072889691159844006,-0.0167175341791737791519168,0.0145451341811390199437737,0.0488344282920809905079729
0.40000000000000002220446,-1.8944564956793683574432,0.904569180201616473979698,9.87343459567497738760267,-0.0211075476852848366304816,0.0167209120882503940730412,0.0540177239843967066379449
0.405000000000000026645353,-1.89279479391095550866453,0.969689985959360178924271,9.92175047183474845269302,-0.0174683662100180263354599,0.0144718948563435038240366,0.0508548867690341993563763
0.410000000000000031086245,-1.79045335234440194938088,0.879619176363690913333926,9.88561353504370465827833,-0.0158441110620936055630725,0.0149124015691960189189391,0.0518486203114822893911473
0.415000000000000035527137,-1.76857201452387902129715,0.972667687866988206479846,9.92202738484403923280297,-0.0154621978758964356837069,0.0157265365952154699547005,0.0496340066909005811490729
0.419999999999999984456878,-1.99057956801371371824416,0.878773697770646067262135,9.89471589986348121215087,-0.0157304553405703852198005,0.0187956962517442649485133,0.0481741225812664444760891
0.42499999999999998889777,-1.85106957460385324054641,0.892099925674881721882059,9.90740092416523410179252,-0.0231029623344887573288542,0.0159667732853256069680548,0.0513395900950118014294254
0.429999999999999993338662,-1.93312567795424850025654,0.793234512786463730193987,9.90051654615326093278327,-0.0228762361823222418188983,0.0175531665000320039049519,0.055940914332361035832264
0.434999999999999997779554,-1.81840828841501300772165,0.874095772530075421080653,9.84202028787845328849926,-0.0199798919771469393746877,0.0185229856299622165638485,0.0559804845080241891830397
0.440000000000000002220446,-1.82266992220259904655677,0.886325849471869209317276,9.92827784142683533730178,-0.0219973363059483978387831,0.0135943851717436701292963,0.050291826902478575789246
0.445000000000000006661338,-1.94482177414889312316859,0.878029627785589239508113,9.87800239537472002382401,-0.0240590583921556529223285,0.0190018135107619633161757,0.055959284947562713818936
0.45000000000000001110223,-1.74485126754140451588171,0.912069128824679387079755,10.0455161348474604210423,-0.0169245845217606480370698,0.0157392632317971299660275,0.0523636329474927580962529
0.455000000000000015543122,-1.80355477150666088093089,0.870457105901915384471579,9.76914916032306912541117,-0.0175623947847388418852521,0.0147816634336609756261716,0.0537599138430521553133623
0.460000000000000019984014,-1.69679440090427857690258,0.840483027108112734637757,9.88517551627277590853282,-0.022691720581624847535851,0.0189689071325839404835722,0.0566452814922208114367663
0.465000000000000024424907,-1.83369562527792262507376,0.883596090335530104376005,9.94142020954149785438858,-0.0191746719425383085888548,0.012979994897367347003736,0.0536706678694788621997169
0.470000000000000028865799,-1.82127688736419734993888,0.856223453891523100800498,9.93153113518016361638274,-0.0190065005330757562374,0.0171788180008804122755883,0.0566681779476934099903929
0.475000000000000033306691,-1.89680940321090507616475,0.828266184899015045495219,9.85105781835864036111161,-0.0163701871547149782615271,0.0160529621657191992611935,0.0568589139468086077200404
0.479999999999999982236432,-1.86436378729416718513789,0.841965279047625858588333,9.94531030318407793799906,-0.0193100110531364589638859,0.018979169830353422032676,0.059499069495841903909561
0.484999999999999986677324,-1.70447915437492270029907,0.836376906835120448313603,9.81142167327375425145419,-0.0201027514285511271774354,0.0191204719678355651579782,0.0572089571844930783184324
0.489999999999999991118216,-1.94291168987976248239136,0.854095638003737556154249,9.91393161951323520497681,-0.0169698794287342774600447,0.0203732212646437170489033,0.0568427974784116302187087
0.494999999999999995559108,-1.80619866566165199195382,0.674657225239428282037579,9.81339373694171435147382,-0.0196315059872530922602252,0.017967189626969654742128,0.0556895101249387028397031
0.5,-1.70944011659646588618955,0.882955827703565399033891,9.79974902781514956018327,-0.0172637365826434942273071,0.0117464474300075626816975,0.0557329226450829010031107
0.505000000000000004440892,-1.88643818218139380782361,0.76215137902244822765141,9.86226126005781011940599,-0.0149303900471123348475677,0.0147766769073447972598911,0.0585252823655129511548623
0.510000000000000008881784,-1.81996978958109356661055,0.807034179251544636635174,9.95272367226681531349186,-0.0171447677742091290908899,0.0172576342204398235080642,0.0546590789053673573039127
0.515000000000000013322676,-1.77637847161515272098598,0.842649496636886596867555,9.89925416468283714266363,-0.0137692119037676908438472,0.012441104987036984835802,0.0585777656166383831060074
0.520000000000000017763568,-1.77122084019885983607878,0.751868280981870085177832,9.97914223877489448000233,-0.0144085608446621500633444,0.0155936600396304001631131,0.0595191828729414382226359
0.52500000000000002220446,-1.78969737159956276961736,0.801050581544213158302625,9.97058975894301013909171,-0.0192327499369203125390015,0.0166609540354470501977158,0.0607165370770659934551716
0.530000000000000026645353,-1.78114039010779734439893,0.755267705124065602539929,9.8780568751644324265726,-0.0117606200315845503545642,0.0131633931991165173402969,0.0592043651817743613041678
0.535000000000000031086245,-1.80123070645106175824424,0.789385277932116102839188,9.84898452440124216877848,-0.0137570993904491036680104,0.0132234451132709936171938,0.0553765282641831557697287
0.540000000000000035527137,-1.64014441420947809646691,0.826325975216863906069875,9.87307744315108237742606,-0.0103269856539966904673822,0.0146549811086848658786552,0.0588495219945224107283011
0.545000000000000039968029,-1.65863834244050001309745,0.865215978540312846689631,9.73897367881827769053871,-0.015002556491044469200169,0.0135437421147626604195358,0.0565668794465892868505996
0.550000000000000044408921,-1.7296064099903960542548,0.889058834378026352496249,9.86239936252579596498435,-0.0187300232440303707215357,0.012734900004372249476825,0.0578521013371733131003261
0.555000000000000048849813,-1.61040729311258168365839,0.772017808574587682812762,9.94985194368350178706351,-0.0155470147043433072620022,0.0173069810398601177381384,0.0544779537633713478728126
0.560000000000000053290705,-1.70649638022010718962918,0.691525865372551673537771,9.97406111243690496337422,-0.0174066376028844324586053,0.0222533395117584797961996,0.0609837305245249164387111
0.565000000000000057731597,-1.62883636523649433236471,0.831597458628607344444106,9.87747813835200183518737,-0.0151989856275852111555658,0.0126687401055573228142448,0.0558289097183033711235822
0.570000000000000062172489,-1.82243772265942505228509,0.773124389044294368922294,9.85295275526557290390883,-0.0123845906141412630263599,0.0143094907489642562958831,0.0568238084711188209952049
0.575000000000000066613381,-1.63810857683352706359869,0.765943327471395485339656,9.90480884543831230359956,-0.0183278900116298042177743,0.0193278158342276747128086,0.0586795759503561040193453
0.579999999999999960031971,-1.55807575817188914690803,0.844377927586320908837081,9.86631641012296611847887,-0.0176214576135811790136287,0.0137647556547536922821884,0.0610004536031987718014413
0.584999999999999964472863,-1.76334383780075132364118,0.747490440310026649228803,9.99151765802172597830122,-0.0151592064146386477918593,0.0191011097990183426054145,0.0578595125801155754641236
0.589999999999999968913755,-1.72486983928508896823928,0.680513087073186251352297,9.89387221716046028063829,-0.0161966506917374103435847,0.0169997284791968059081135,0.0564056858042948361386948
0.594999999999999973354647,-1.63598645617778237770779,0.733302394368791743417546,9.92487643061934932120494,-0.0116118407628627139799304,0.0147773996370870082384119,0.058652798210332680872714
0.59999999999999997779554,-1.58400779264353386288633,0.798585498976383978408933,9.87317602061747834341077,-0.0174980306969492113711162,0.0160101173768655291596019,0.0598836352191220930296645
0.604999999999999982236432,-1.65776324303879074584245,0.744604095407834898345811,9.98685919004716993185866,-0.019596778276770039639576,0.01387890178141700653347,0.0607831983137400860828237
0.609999999999999986677324,-1.6024871125730495435846,0.79135932667546105001577,9.86248688067136214385755,-0.0143379947051934224927505,0.0202705774443384077743158,0.0600240866219439936357638
0.614999999999999991118216,-1.50317797290443322388853,0.771386027676035812561395,9.93340407486996035402171,-0.013541833490980032320139,0.0166450235304785899848046,0.0601307483965401318171118
0.619999999999999995559108,-1.55903779662935049188377,0.778809938062300366468094,9.97679041171051750325205,-0.0143928916910123633199348,0.0165509435539090594968759,0.0581722893131020601931169
0.625,-1.73221850585337233674466,0.658221845051544462990023,9.95497054827700544876734,-0.0152734218338394841379957,0.0137256652019670053604949,0.0607179374414849454266729
0.630000000000000004440892,-1.60432723518196440615213,0.669913569189921065394344,9.99295325351630303600814,-0.0159889834010053660806605,0.018201610240111659733131,0.060121650285419818426913
0.635000000000000008881784,-1.57726371056651148983008,0.759062880597450528874504,9.89533548741740887066953,-0.0140853244136257237106857,0.0205122032634839010500905,0.0631399262833115121340555
0.640000000000000013322676,-1.6275682190137066296387,0.70817811975122291201501,9.77981812716252640882431,-0.0157643299730472509490031,0.0200230519842560863996717,0.0597617685056656688935561
0.645000000000000017763568,-1.70698956043319793884905,0.633304023288164930072242,9.8762282464259012471075,-0.0178380608298733291106064,0.0197074245697395969423305,0.060039602871498620739743
0.65000000000000002220446,-1.58387463225049551773793,0.736741926416150438861052,9.95329242907783218186069,-0.0140514595595181198545154,0.0156507725394328320311921,0.0598598144503007800754091
0.655000000000000026645353,-1.62608063296508409401042,0.69094383093811695406572,9.94797725254774789505063,-0.0186595700413679545237589,0.0149798457374337255082475,0.062250254159257008279571
0.660000000000000031086245,-1.53112781604232339738303,0.549853542229417291409277,9.86533758221795942233712,-0.0138241765793392541727957,0.0143384596631751341788696,0.0533970506026560584600382
0.665000000000000035527137,-1.7269153186914194542112,0.838601704433383998704699,9.92821245088402726253207,-0.0138516683932822723401834,0.0216875729155863866681742,0.0592233098802523102999196
0.670000000000000039968029,-1.53418050373956216247961,0.654201956924487681988012,9.97276854442895555052928,-0.0137653575207924115664238,0.0180453121175108768814432,0.0589659248303858740669625
0.675000000000000044408921,-1.60646050631821357690399,0.705194744345586377320956,9.95066182165729173902946,-0.0147723223230256366783619,0.0172105606808993227829774,0.0618733946606213405794428
0.680000000000000048849813,-1.61935868612105005048818,0.67988542794924755607866,9.91899325115250540818579,-0.00936448896399439886795157,0.0224719493707097768553371,0.0627792331710770173947012
0.685000000000000053290705,-1.50153507357801396793207,0.682635812013793974450948,9.8295126288298675376609,-0.0104960144395555739216253,0.0217297143469610785915247,0.0594504250603429956756329
0.690000000000000057731597,-1.51640567530965952869337,0.752989434942729518596138,9.85207958951887796672509,-0.0107031630874014540427686,0.0213661575811089771148588,0.0578390345051643037233013
0.695000000000000062172489,-1.46699512851238367261431,0.665519537450351972296403,9.91125362824211997292423,-0.0154840138461561568905545,0.0166505283528675732118707,0.0570161189439233190290324
0.700000000000000066613381,-1.53354674797403189856482,0.550416882547546726378584,9.98048943104601704590095,-0.0171367244675312939417022,0.0184143021496852160590052,0.0615476884037100685498345
0.704999999999999960031971,-1.72535547745321382606676,0.630955271094485792282569,9.92208264092721847760004,-0.0185877761590334637797906,0.0148344888204311447371664,0.0566878773402898980537934
0.709999999999999964472863,-1.53534395573179271998754,0.690995071239666525109158,9.76828198668044223040852,-0.0162623090034636069711738,0.0162929981848090564555687,0.060848207752083591226544
0.714999999999999968913755,-1.49458944079578892605298,0.726507034714064636737874,9.81403828259453092641706,-0.0156877242775462222290628,0.0181314020485222326950492,0.0611047864372970747637304
0.719999999999999973354647,-1.53143641671475250198853,0.779221867979955296057426,9.99608881443809771383258,-0.012511813057519799788353,0.0163425144063955897488771,0.0590879405042430555505817
0.72499999999999997779554,-1.38230112350183054203967,0.652860238755339938876432,9.95708550988718599228378,-0.0155353088122918286950735,0.020168508450015262822852,0.058300406212302383068824
0.729999999999999982236432,-1.46034567449496943680742,0.741509539088872293710608,9.95688859742911880346128,-0.0154468291894763014304726,0.0200499370862771281176506,0.0622564774663872250171082
0.734999999999999986677324,-1.56702987767094836790704,0.642155380666926123289784,9.89272780395658557495153,-0.0144604838546927121079033,0.0207834569080523438866503,0.055506455268893875598657
0.739999999999999991118216,-1.61766629276105500245819,0.772904402683669000673206,9.90133616427110219149199,-0.0157050815997252443678711,0.020523521417907246433554,0.060658290210185636381901
0.744999999999999995559108,-1.46130452435327695681622,0.705733475464271786670167,9.97771469406248101563506,-0.0136473199689407919538153,0.02127392846347016946984,0.0611255933151850436302333
0.75,-1.62412022983383352858766,0.70413830362030005449725,9.97138449568888951546342,-0.00950984630264419331102665,0.0179129583162157546283311,0.0616308222352385595699253
0.755000000000000004440892,-1.45191906638504120152788,0.550455620900334285927613,9.90896658574666489016636,-0.014875996720063034209347,0.0134379862087578468010651,0.0555449947116305672856207
0.760000000000000008881784,-1.585793299995835514693,0.530654859534650635843889,9.88069317656120560400268,-0.0145928983730085823355971,0.0181677948957201934598871,0.0591180135476747636857908
0.765000000000000013322676,-1.51115706927089821220989,0.672126841457110546507181,9.86849828399381223675846,-0.00956223900684733708887908,0.0190368167337435188757322,0.0539570068634557808984198
0.770000000000000017763568,-1.52134333360418172453876,0.59465001217698487678831,9.86059793942289886103936,-0.015985601682721992111702,0.0166463883682041492717563,0.0558558878245282233732105
0.77500000000000002220446,-1.40721823205931562128512,0.609976307323018995809605,9.79109742438661534436051,-0.0142441680531149774541211,0.0176462897736274285098723,0.0567569683975162053712893
0.780000000000000026645353,-1.4976066999514439093133,0.617876453342727560702485,9.82471720715043517202503,-0.0139161625252696482396564,0.0201853237894510338656939,0.0563452093042963592095518
0.785000000000000031086245,-1.49991252964534527158946,0.614118461091887390956856,9.8971765137081870733482,-0.0136486716815548084907883,0.0201976825746179450282725,0.0608357197178970299233924
0.790000000000000035527137,-1.53697065329609139361366,0.584487028350524018271983,9.91608816962076566881024,-0.0105953597319793577091751,0.0215205070836861599159473,0.0618179000760741420572586
0.795000000000000039968029,-1.43933844849641801033613,0.66020029818288239464863,9.95427526067804002707362,-0.0111154988578744881588811,0.0219282054952577645789979,0.057862453626850399168724
0.800000000000000044408921,-1.36026695408518660812547,0.61193315714810803118695,9.98463031864161898454313,-0.00998672996384268076008883,0.0193484998367381699768686,0.0600550791676353751258333
0.805000000000000048849813,-1.37732511980008665020137,0.552161120622616241604419,9.89556330787082671918142,-0.00828516755557380524255251,0.0220897103479874880316292,0.0643556775281757809104022
0.810000000000000053290705,-1.44076922528591944150378,0.543653079861506460801479,9.86465982957514420093048,-0.0111452567085415787939695,0.0230046998684343279029108,0.0611042582838389677912794
0.815000000000000057731597,-1.31343500040229899106237,0.693923953481784927532772,9.84417017971356500538604,-0.011780710436280454264657,0.0210307645697602636769563,0.0574480845489028224548633
0.820000000000000062172489,-1.45059003300132394187472,0.557786312703521414135821,9.85017340433041610481268,-0.0135017452318622888096655,0.0206588994874284809233345,0.0617813361614100164942442
0.825000000000000066613381,-1.44023486982560156022259,0.688835690835901570672206,10.0232897338206043968967,-0.0120403026780919047977747,0.0267500623279202237592145,0.0613270396632725062202596
0.830000000000000071054274,-1.41013156957003449321064,0.665962172301985511069233,9.88653488573730321320454,-0.012942106873495210286884,0.0214597297350876854704627,0.0614231120598099089580302
0.834999999999999964472863,-1.43770307113763684547791,0.577976731920046171708805,9.90260385074623705747854,-0.00936066760878050824201679,0.0205743455265483404792448,0.0566106043029837580071728
0.839999999999999968913755,-1.16829819567835158089508,0.534376161718458919658303,9.91969397355546256278558,-0.0114957350799081009506963,0.0254299659032670190283998,0.0559519949922185899637839
0.844999999999999973354647,-1.31243513331764982687844,0.622035347421450168781121,9.87274277613772710537887,-0.00957723948289312260184758,0.0198634260681812904736354,0.0548574486967113653101968
0.84999999999999997779554,-1.38085416487351109182669,0.69873861709162832234199,10.0350424557778072909286,-0.0114412645398892960646453,0.0224235946809060206208475,0.0584965027154447092527789
